# nm	H2O	Na+	CCl4	DDC.C12	DDC.C11	DDC.C10	DDC.C9	DDC.C8	DDC.C7	DDC.C6	DDC.C5	DDC.C4	DDC.C3	DDC.C2	DDC.HG
-1.660000000000000142e+00	9.845213313304623792e-01	2.624655829262499858e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.640000000000000124e+00	9.720247229773248954e-01	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
-1.620000000000000107e+00	9.905906312857124529e-01	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.660537727499999928e-04
-1.600000000000000089e+00	9.864700080669623894e-01	4.056286281587499938e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.580000000000000071e+00	9.835909507048123945e-01	3.817681206199999636e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.660537727499999928e-04
-1.560000000000000053e+00	9.868617758848747812e-01	3.579076130812499767e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05
-1.540000000000000036e+00	9.854071494437499634e-01	3.101865980037499596e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.660537727499999928e-04
-1.520000000000000018e+00	9.882098036377748862e-01	3.936983743893750221e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.397935981249999413e-04
-1.500000000000000000e+00	9.872153313248248629e-01	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.283833558749999860e-04
-1.479999999999999982e+00	1.002992495247512439e+00	3.936983743893750221e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.283833558749999860e-04
-1.459999999999999964e+00	9.766375461678998837e-01	3.698378668506249484e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.907129389999999793e-04
-1.439999999999999947e+00	9.632396331534498479e-01	3.221168517731249747e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	3.114102422499999824e-04
-1.419999999999999929e+00	1.005709473067862403e+00	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.453564694999999896e-04
-1.400000000000000133e+00	9.883706268318874777e-01	2.863260904650000160e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	1.453564694999999896e-04
-1.380000000000000115e+00	9.884719265455124138e-01	3.936983743893750221e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.453564694999999896e-04
-1.360000000000000098e+00	9.981206558204374080e-01	3.936983743893750221e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.802131903749999497e-05	2.283833558749999860e-04
-1.340000000000000080e+00	9.881161788021999293e-01	3.340471055424999464e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.325189767500000006e-05	0.000000000000000000e+00
-1.320000000000000062e+00	9.964641607198498896e-01	4.294891356974999373e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.079110639250000001e-04	1.660537727499999928e-04
-1.300000000000000044e+00	9.814054363940497572e-01	4.294891356974999373e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.848247631249999160e-05	7.279074040000000343e-05	5.604909013749998902e-04
-1.280000000000000027e+00	9.896815833503873616e-01	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.298897448874999916e-04	2.092231454999999665e-05	6.021231812500000159e-04
-1.260000000000000009e+00	9.851527698100250863e-01	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.351203235249999967e-04	1.974499066499999899e-04	1.453564694999999896e-04
-1.239999999999999991e+00	9.986554995851124605e-01	5.130009120831249131e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	1.046115727499999833e-05	7.802131903749999497e-05	1.246591662499999865e-04
-1.219999999999999973e+00	9.908058841735998268e-01	5.726521809300000321e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	6.756016176249999834e-05	6.756016176249999834e-05	3.114102422499999282e-04
-1.199999999999999956e+00	9.981834227640873358e-01	5.726521809300000321e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.560426380749999899e-04	1.046115727499999833e-05	8.302688637499999638e-05
-1.179999999999999938e+00	9.891668627365124422e-01	7.158152261624999534e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.298897448874999916e-04	6.232958312499999325e-05	8.848247631249999160e-05	1.453564694999999896e-04
-1.159999999999999920e+00	9.967287963229624070e-01	7.993270025481249291e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.298897448874999916e-04	7.279074039999998988e-05	8.302688637499999638e-05
-1.140000000000000124e+00	9.921134604370123178e-01	7.516059874706249554e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.403509021625000018e-04	5.230578637499999163e-06	1.974499066499999899e-04	4.151344318750000090e-04
-1.120000000000000107e+00	9.934712869753624664e-01	8.470480176256248162e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.279074040000000343e-05	1.403509021625000018e-04	7.802131903749999497e-05	4.774640149999999751e-04
-1.100000000000000089e+00	9.905142965135498301e-01	7.754664950093748989e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	8.325189767499998651e-05	8.325189767500000006e-05	1.569173591249999834e-05	5.190962948749999924e-04
-1.080000000000000071e+00	1.004235385847762396e+00	9.186295402418748202e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	2.615289318749999497e-05	1.162376409249999895e-03
-1.060000000000000053e+00	1.005746886282074870e+00	1.121443854321249774e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.403509021625000018e-04	1.455814808000000069e-04	1.046115727499999833e-05	1.351203235249999967e-04	1.702407680749999739e-03
-1.040000000000000036e+00	9.881718648436624841e-01	1.288467407092499899e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.371305494999999670e-05	5.230578637499999163e-06	8.848247631249999160e-05	2.079110639249999730e-04	1.058652219624999814e-03
-1.020000000000000018e+00	9.985928694333874311e-01	1.276537153323124840e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.597794897749999832e-04	8.325189767500000006e-05	1.351203235249999967e-04	9.371305494999998314e-05	2.532676544499999974e-03
-1.000000000000000000e+00	1.011386090837324891e+00	1.717956542789999749e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.508120594375000120e-04	1.922193280124999848e-04	1.455814808000000069e-04	2.615941104249999358e-03
-9.799999999999999822e-01	1.017702689524112358e+00	1.515142228710624796e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.236027998374999883e-04	1.569173591249999834e-05	2.092231454999999665e-05	3.425512664749999752e-03
-9.599999999999999645e-01	1.001367315222787546e+00	1.574793497557500088e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.092231454999999665e-05	1.046115727499999833e-05	8.848247631249999160e-05	2.079110639249999730e-04	3.217826612124999579e-03
-9.400000000000000577e-01	9.981260915869624162e-01	1.837259080483749640e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.298897448874999916e-04	8.325189767500000006e-05	1.560426380749999899e-04	3.953371738249999122e-04	3.653896020624999765e-03
-9.200000000000000400e-01	1.008074814167774891e+00	1.992352379485624880e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.802131903749999497e-05	7.802131903749999497e-05	2.079110639249999730e-04	2.650100684124999883e-04	4.890502287749999089e-04	4.526034837624998836e-03
-9.000000000000000222e-01	9.884627901318873144e-01	1.992352379485624880e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.026804852874999950e-04	6.232958312499999325e-05	1.508120594374999849e-04	1.403509021625000018e-04	2.863697434874999410e-04	6.227967171624998986e-03
-8.800000000000000044e-01	1.008498491037412403e+00	2.290608723720000128e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.351203235249999967e-04	6.756016176249999834e-05	2.807018043250000035e-04	8.848247631249999160e-05	1.096654324112499935e-03	6.560312390499999091e-03
-8.599999999999999867e-01	9.936759419140499539e-01	2.433771768952500136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.092231455000000004e-05	7.279074040000000343e-05	1.246591662499999865e-04	1.146353694999999900e-04	9.305878892874999480e-04	9.695112116249997997e-03
-8.399999999999999689e-01	9.954697568028623156e-01	2.732028113186874690e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	7.802131903749999497e-05	1.508120594375000120e-04	1.508120594375000120e-04	5.614036086500000071e-04	1.352077956299999615e-03	1.021420841112499929e-02
-8.200000000000000622e-01	1.005217204700074918e+00	2.875191158419374698e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.848247631249999160e-05	2.092231455000000004e-05	2.615289318749999497e-05	4.707520773749999162e-05	5.147657614374998936e-04	9.624087216374998567e-04	1.322434897062499913e-02
-8.000000000000000444e-01	1.008061041151374848e+00	3.328540801655624493e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.351203235249999967e-04	6.232958312499999325e-05	3.221090728999999493e-04	2.597794897749999832e-04	3.953371738249999122e-04	1.128475156462499735e-03	1.619333259699999930e-02
-7.800000000000000266e-01	1.008361833621012504e+00	3.054144964959999708e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.922193280124999848e-04	1.612732167124999950e-04	1.041742122249999933e-04	1.821955312624999883e-04	5.047419646874999784e-04	1.591372492049999889e-03	1.627659715674999868e-02
-7.600000000000000089e-01	1.017639328604599935e+00	4.354542625821875013e-02	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.325189767500000006e-05	3.221090728999999493e-04	1.508120594375000120e-04	1.665037953499999730e-04	1.102322263274999872e-03	2.718535566937499339e-03	1.961884526174999949e-02
-7.399999999999999911e-01	9.971467170340624353e-01	3.877332475046874755e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	1.569173591249999834e-05	9.894363358749998824e-05	3.948998132999999799e-04	1.094047908624999984e-04	1.201265896862499820e-03	2.371585682424999595e-03	2.184082458412500011e-02
-7.199999999999999734e-01	1.012548992826475036e+00	4.354542625821875013e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	9.371305494999999670e-05	8.325189767499998651e-05	8.835126815499999564e-04	1.663725871924999662e-03	2.538089477775000002e-03	2.377090260062499766e-02
-7.000000000000000666e-01	9.935869536812500513e-01	4.557356939901249793e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	5.230578637499999163e-06	1.298897448874999916e-04	1.974499066499999899e-04	1.403509021625000018e-04	3.639537019999998816e-04	1.362539113574999516e-03	3.281251257162499414e-03	3.278229068949999742e-02
-6.800000000000000488e-01	9.988357835581999078e-01	4.700519985133749801e-02	1.839773550624999811e-04	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	5.230578637499999163e-06	6.756016176249999834e-05	1.046115727499999833e-05	1.455814808000000069e-04	2.392945357499999765e-04	8.268510375874999277e-04	1.887766032287499637e-03	4.492540950774999257e-03	3.508634620474999910e-02
-6.600000000000000311e-01	9.870833105111999073e-01	5.082288105753749591e-02	0.000000000000000000e+00	7.279074040000000343e-05	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	2.131416425624999781e-04	1.351203235249999967e-04	2.183722211999999832e-04	1.198659481374999951e-04	9.048723566249998549e-04	2.059063045749999574e-03	5.074429513450000491e-03	3.994353789437499191e-02
-6.400000000000000133e-01	9.915032646640125069e-01	5.106148613292499361e-02	1.839773550624999811e-04	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074040000000343e-05	1.974499066499999899e-04	8.325189767500000006e-05	2.183722211999999832e-04	2.859323829624999544e-04	7.906743476499998244e-04	2.583852603937499166e-03	6.264796892512498362e-03	4.725156760899999059e-02
-6.199999999999999956e-01	9.953558720245624380e-01	5.929336123379374407e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	1.246591662499999865e-04	5.230578637499999163e-06	2.911629616000000137e-04	3.138347182499999667e-05	5.718647659250000173e-04	1.279724576424999842e-03	2.854967972037499458e-03	6.775206796362499145e-03	5.360466929362499300e-02
-5.999999999999999778e-01	9.682504375044123091e-01	6.812174902313124225e-02	5.519320651874999161e-04	1.046115727499999833e-05	6.232958312499999325e-05	5.230578637499999163e-06	2.615289318749999497e-05	8.325189767500000006e-05	7.802131903749999497e-05	2.545489111374999781e-04	3.434687479749999562e-04	1.570450177500000086e-03	3.360147297249999748e-03	6.323645339099999950e-03	5.416539786837499398e-02
