# nm	H2O	Na+	CCl4	DDC.C12	DDC.C11	DDC.C10	DDC.C9	DDC.C8	DDC.C7	DDC.C6	DDC.C5	DDC.C4	DDC.C3	DDC.C2	DDC.HG
-1.380000000000000115e+00	9.837708458899248054e-01	3.698378668506249484e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.360000000000000098e+00	9.867445108514875107e-01	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.340000000000000080e+00	9.869298418031249298e-01	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.320000000000000062e+00	9.999577768739249528e-01	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.300000000000000044e+00	9.870538457588874381e-01	5.130009120831249131e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
-1.280000000000000027e+00	9.920421510555998967e-01	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00
-1.260000000000000009e+00	9.740231928048248555e-01	4.056286281587499938e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.239999999999999991e+00	1.009955036198050049e+00	4.414193894668749958e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
-1.219999999999999973e+00	9.925906994407123207e-01	3.817681206199999636e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.453564694999999896e-04
-1.199999999999999956e+00	9.893846283197749170e-01	5.607219271606248868e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.151344318749999548e-04
-1.179999999999999938e+00	9.826019141583873795e-01	6.442337035462499494e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.453564694999999896e-04
-1.159999999999999920e+00	9.944041119004248808e-01	6.203731960074999191e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.569173591249999834e-05	2.490806591249999620e-04
-1.140000000000000124e+00	9.983796036609747793e-01	6.561639573156249211e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	2.283833558749999860e-04
-1.120000000000000107e+00	9.833732535175123690e-01	6.323034497768749776e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	6.644527643749999820e-04
-1.100000000000000089e+00	9.779575023080998575e-01	7.635362412399999271e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	1.046115727499999833e-05	1.660537727499999928e-04
-1.080000000000000071e+00	9.844388984199500259e-01	6.919547186237500098e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.298897448874999916e-04	3.737398253750000027e-04
-1.060000000000000053e+00	9.936897149304498855e-01	7.754664950093748989e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	5.230578637499999163e-06	7.265446741249999372e-04
-1.040000000000000036e+00	9.944917069936123344e-01	8.947690327031248766e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.325189767500000006e-05	3.737398253749999485e-04
-1.020000000000000018e+00	9.963209479811623304e-01	9.066992864724999351e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	1.922193280124999848e-04	8.305065371249999205e-04
-1.000000000000000000e+00	1.008799146715124939e+00	1.073722839243749713e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.569173591249999834e-05	1.569173591249999834e-05	4.151344318750000090e-04
-9.799999999999999822e-01	1.002227711210674999e+00	1.014071570396874941e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	7.279074040000000343e-05	7.265446741249999372e-04
-9.599999999999999645e-01	1.013481428963562525e+00	1.455490959863749850e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	7.279074040000000343e-05	8.325189767499998651e-05	1.972185643124999867e-03
-9.400000000000000577e-01	1.012200073989299787e+00	1.193025376937499778e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.569173591249999834e-05	1.508120594375000120e-04	1.598445817749999864e-03
-9.200000000000000400e-01	9.979032322169874014e-01	1.395839691016874731e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.298897448874999916e-04	8.848247631249999160e-05	3.155497028999999613e-03
-9.000000000000000222e-01	1.005121866332874925e+00	1.371979183478124961e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.351203235249999967e-04	1.455814807999999798e-04	2.677795340624999736e-03
-8.800000000000000044e-01	9.957470458666123347e-01	1.586723751326874973e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	6.756016176249999834e-05	1.046115727499999833e-05	1.978872671749999765e-04	2.802692180249999679e-03
-8.599999999999999867e-01	1.000193883680399853e+00	1.753747304098124751e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	1.046115727499999833e-05	1.508120594375000120e-04	2.963935402374999646e-04	5.231882208499999583e-03
-8.399999999999999689e-01	1.003767146465762483e+00	2.171306186026249890e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.455814808000000069e-04	2.092231454999999665e-05	6.446555063249998852e-04	6.144940285249998746e-03
-8.200000000000000622e-01	1.003118097530774744e+00	2.147445678487499426e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.455814808000000069e-04	9.894363358750000179e-05	4.267206456499999427e-04	6.622641973624998624e-03
-8.000000000000000444e-01	1.006881853450450004e+00	2.541144052876874795e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	8.325189767499998651e-05	9.894363358750000179e-05	6.137093950249999496e-04	7.909677549124999318e-03
-7.800000000000000266e-01	1.010077988994012355e+00	2.672376844339999571e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	7.279074039999998988e-05	3.534925447249999257e-04	6.603472422374997378e-04	9.798836305874997210e-03
-7.600000000000000089e-01	1.009866847128999989e+00	3.030284457421249592e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	8.848247631249999160e-05	2.497556930249999595e-04	8.115966621999998448e-04	1.276781993224999912e-02
-7.399999999999999911e-01	1.015500889501574910e+00	3.602936638351249277e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074040000000343e-05	7.279074039999998988e-05	7.327006221124998360e-04	1.481967701187499823e-03	1.366041837912499932e-02
-7.199999999999999734e-01	1.004910130491999842e+00	3.185377756423124485e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	8.325189767500000006e-05	2.859323829625000086e-04	6.498860849624998361e-04	2.214668323299999551e-03	1.577914885862499728e-02
-7.000000000000000666e-01	1.016748873888537519e+00	4.032425774048749301e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	3.639537019999999358e-04	5.256642792374999987e-04	2.001964041262499668e-03	2.312643411937499727e-02
-6.800000000000000488e-01	1.010525100873574722e+00	4.235240088128124775e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.569173591249999834e-05	1.508120594374999849e-04	3.661405046249999499e-05	7.122156680874998022e-04	2.251719734287499844e-03	2.536887307162499772e-02
-6.600000000000000311e-01	1.009809173972062268e+00	4.998776329368125049e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	2.702406470499999934e-04	4.576667569499999325e-04	1.216520272249999902e-03	2.553343853162499434e-03	3.041424187749999786e-02
-6.400000000000000133e-01	1.007184427847674923e+00	5.153869628369999595e-02	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	7.279074039999998988e-05	4.184462910000000008e-05	6.132720344999997462e-04	1.393922585399999655e-03	3.260328942612499177e-03	3.938280931962499787e-02
-6.199999999999999956e-01	9.916210552772999343e-01	5.452125972604374149e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.403509021625000018e-04	3.330075906999999460e-04	1.341616799024999496e-03	4.300321622762499733e-03	3.905117712087499693e-02
-5.999999999999999778e-01	9.988967001782999011e-01	6.621290842003124677e-02	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.279074040000000343e-05	9.371305494999999670e-05	3.948998132999999799e-04	9.044349960999999768e-04	2.011987838012499474e-03	4.523924422599999613e-03	4.621432571274999845e-02
