# nm	H2O	Na+	CCl4	DDC.C12	DDC.C11	DDC.C10	DDC.C9	DDC.C8	DDC.C7	DDC.C6	DDC.C5	DDC.C4	DDC.C3	DDC.C2	DDC.HG
-1.640000000000000124e+00	9.952422608301123574e-01	3.101865980037499596e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.620000000000000107e+00	9.741494574599123268e-01	2.266748216181249838e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.600000000000000089e+00	9.797859441319000107e-01	2.386050753874999555e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.580000000000000071e+00	9.766637674570499694e-01	4.056286281587499938e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.560000000000000053e+00	9.840635531057374541e-01	2.624655829262499858e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.540000000000000036e+00	9.917761223128748194e-01	4.414193894668749958e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.520000000000000018e+00	9.934732056948748502e-01	2.982563442343749444e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.500000000000000000e+00	9.879109982836123960e-01	2.505353291568749707e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.479999999999999982e+00	9.889551268956373598e-01	3.579076130812499767e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.459999999999999964e+00	9.811752909339996886e-01	2.505353291568749707e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.439999999999999947e+00	9.919309157645999075e-01	3.579076130812499767e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.419999999999999929e+00	9.807065259720999517e-01	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.400000000000000133e+00	9.897526191479498747e-01	4.414193894668749958e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.380000000000000115e+00	1.000038085877037464e+00	3.936983743893750221e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.360000000000000098e+00	9.795540851402247950e-01	3.579076130812499767e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.340000000000000080e+00	9.956338234601374015e-01	5.010706583137499413e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.320000000000000062e+00	9.760401406474623620e-01	3.698378668506249484e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.300000000000000044e+00	9.786068248269373937e-01	5.249311658524999716e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.280000000000000027e+00	9.787957196337498944e-01	3.579076130812499767e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.260000000000000009e+00	9.955467539468499938e-01	3.817681206199999636e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.239999999999999991e+00	1.000083973133049753e+00	3.221168517731249747e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.219999999999999973e+00	9.959175310542499604e-01	5.487916733912500018e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.199999999999999956e+00	9.974916616402873526e-01	5.607219271606248868e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.179999999999999938e+00	9.852628171492998632e-01	6.203731960074999191e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.159999999999999920e+00	9.925219711506374498e-01	6.919547186237500098e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
-1.140000000000000124e+00	9.838571162394623704e-01	6.800244648543749514e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.660537727499999928e-04
-1.120000000000000107e+00	1.010490405542624703e+00	6.800244648543749514e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.321075454999999855e-04
-1.100000000000000089e+00	9.897232911875624151e-01	7.635362412399999271e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	3.321075454999999855e-04
-1.080000000000000071e+00	9.990505108661874578e-01	7.873967487787500441e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	5.397935981249999413e-04
-1.060000000000000053e+00	9.933090022456748658e-01	9.782808090887499392e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.120981802749999997e-03
-1.040000000000000036e+00	9.883157399541748767e-01	1.145304361860000064e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	6.435177877500000221e-04
-1.020000000000000018e+00	9.913217243432372872e-01	1.145304361860000064e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	1.536116234624999681e-03
-1.000000000000000000e+00	1.002465463152812486e+00	1.109513600551874889e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.951488339874999809e-03
-9.799999999999999822e-01	9.962221609629123842e-01	1.002141316627499883e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	2.698730317249999587e-03
-9.599999999999999645e-01	1.015219831394762462e+00	1.383909437247500020e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	6.232958312499999325e-05	7.802131903749999497e-05	2.906654043249999771e-03
-9.400000000000000577e-01	1.004949988005624961e+00	1.360048929708749903e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.236027998374999883e-04	3.799252490124999972e-03
-9.200000000000000400e-01	9.967466119662748980e-01	1.395839691016874731e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	5.230578637499999163e-06	1.146353694999999900e-04	3.923436309624999882e-03
-9.000000000000000222e-01	9.898677602739374137e-01	1.849189334253124872e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074039999998988e-05	3.639537019999999901e-04	5.958426882624999303e-03
-8.800000000000000044e-01	1.021285362306949773e+00	2.242887708642499547e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.569173591249999834e-05	2.615289318749999836e-05	4.371818029249999529e-04	7.245462458124999131e-03
-8.599999999999999867e-01	9.980376973300250087e-01	2.350259992566874900e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.298897448874999916e-04	3.661405046249999499e-05	5.879938623624999649e-04	7.307792041249998663e-03
-8.399999999999999689e-01	1.010412677630849965e+00	2.576934814184999797e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	1.041742122249999798e-04	8.377495553874999244e-04	6.851025329499999504e-03
-8.200000000000000622e-01	1.017184999030924963e+00	3.006423949882499821e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	3.848760165499999020e-04	1.777486520375000031e-03	9.363242244124998781e-03
-8.000000000000000444e-01	1.007394381760962521e+00	3.137656741345624944e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.183722211999999832e-04	3.016241188750000239e-04	1.616650664187499562e-03	1.162614082624999906e-02
-7.800000000000000266e-01	9.981278735145499015e-01	3.638727399659374973e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074040000000343e-05	4.419750210374999715e-04	1.492866218987499820e-03	1.322458664399999914e-02
-7.600000000000000089e-01	1.012953208917137360e+00	3.722239176045000209e-02	1.839773550624999811e-04	1.046115727499999833e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.298897448874999916e-04	9.371305494999999670e-05	8.111593016749997498e-04	2.895500519562499431e-03	1.652567781587499854e-02
-7.399999999999999911e-01	1.007178466501249980e+00	3.579076130812499507e-02	1.839773550624999811e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	7.279074039999998988e-05	2.497556930249999595e-04	1.335948859862499775e-03	1.612732167124999788e-03	1.990955820074999730e-02
-7.199999999999999734e-01	9.996518222216124183e-01	4.390333387130000015e-02	1.839773550624999811e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.046115727499999833e-05	2.392945357499999765e-04	7.649588149874997313e-04	2.693257394799999666e-03	2.040819486575000050e-02
-7.000000000000000666e-01	1.009703968423449894e+00	4.819822522827499345e-02	3.679547101249999621e-04	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	2.092231454999999665e-05	3.591604838874999715e-04	1.861175778574999896e-03	2.153650821749999653e-03	2.499537091962499707e-02
-6.800000000000000488e-01	9.933416420651873802e-01	4.927194806751874351e-02	1.839773550624999811e-04	6.756016176249999834e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.508120594375000120e-04	4.057983310999999224e-04	1.710363719137499884e-03	3.800372876187499502e-03	2.694804762637499629e-02
-6.600000000000000311e-01	1.006238355486112290e+00	5.273172166063749833e-02	1.839773550624999811e-04	6.756016176249999834e-05	1.046115727499999833e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.279074040000000343e-05	2.754712256874999985e-04	1.096654324112499935e-03	2.339327489549999483e-03	4.118126091499999149e-03	3.294596772849999605e-02
-6.400000000000000133e-01	9.997328619925124338e-01	5.595289017836874157e-02	1.839773550624999811e-04	1.569173591249999834e-05	1.046115727499999833e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074039999998988e-05	1.146353694999999900e-04	7.959049262874998837e-04	2.074754781662499752e-03	4.799833008812500086e-03	3.761926042262499215e-02
-6.199999999999999956e-01	9.935483525153123718e-01	5.452125972604374149e-02	6.232958312499999325e-05	1.046115727499999833e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	7.802131903749999497e-05	1.665037953499999730e-04	1.331155641749999594e-03	2.963935402374999646e-03	4.332142455112499534e-03	4.586199621074999594e-02
-5.999999999999999778e-01	9.954628595007622982e-01	6.752523633466249453e-02	4.302842932499999825e-04	1.298897448874999916e-04	1.246591662499999865e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.041742122249999798e-04	5.513798118999998750e-04	1.491991497937499847e-03	2.184596933049999697e-03	6.312746821299999520e-03	5.244205521099999656e-02
