# nm	H2O	CCl4	Na+	Cl-	DDC.C12	DDC.C11	DDC.C10	DDC.C9	DDC.C8	DDC.C7	DDC.C6	DDC.C5	DDC.C4	DDC.C3	DDC.C2	DDC.HG
# 
0.000000000000000000e+00	6.581896202684348746e-03	0.000000000000000000e+00	2.034055787879297719e-03	2.845336340858499371e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.891934813603646862e-03	0.000000000000000000e+00	1.263635786698513340e-03	3.419703058634850946e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.373842296717905656e-03	0.000000000000000000e+00	1.334842928185695984e-03	3.646048722013019942e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	7.350574038652719390e-03	0.000000000000000000e+00	9.445830689604914300e-04	1.573920627423238718e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.097918676732367975e-03	0.000000000000000000e+00	8.561567720100611914e-04	2.782182306619068474e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	3.986985862127088651e-03	0.000000000000000000e+00	1.324473110484234882e-03	2.186062100989424623e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.513298200229192432e-03	0.000000000000000000e+00	2.468690660953384852e-03	1.846086939654433294e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.232651135610312795e-02	0.000000000000000000e+00	8.623683898913575563e-04	1.605854645650017050e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.452484867556743955e-03	0.000000000000000000e+00	1.534789010019914747e-03	3.455090319667860829e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.225234629216302544e-02	0.000000000000000000e+00	2.470131601196288041e-03	1.480417660537934176e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.366971491597698124e-03	7.966453160259728470e-05	5.157334312989621380e-04	8.678194481926508868e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	7.651640323631571546e-03	0.000000000000000000e+00	2.101384752711250078e-03	2.611571353787279885e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.529017092231809628e-03	0.000000000000000000e+00	1.768285375071934748e-03	2.054356590512394862e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.785644533618189943e-03	7.966453160259728470e-05	2.279857136525847636e-03	2.635760552066811549e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.822763719891119683e-03	7.966453160259728470e-05	1.762238214442941224e-03	4.358312485723739478e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.243113089752621164e-02	1.593290632051945694e-04	1.008794492581149404e-03	1.579287806264665891e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.744230011740405019e-03	1.593290632051945694e-04	9.450538305491293150e-04	2.075359161234432634e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.458025362716806016e-02	1.593290632051945694e-04	2.315476011799683532e-03	2.389493326359504871e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.899937332100077536e-03	2.659830960045637461e-04	2.176045256701329179e-03	2.444199921554595853e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.237288962681114528e-03	2.389935948077918676e-04	1.483806577752753682e-03	2.442035188226218852e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.020734617268381599e-02	2.929725972013357059e-04	1.300069263787520957e-03	4.418330232524354632e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	3.925597306860944928e-03	2.929725972013357059e-04	2.365080660689244940e-03	2.273814231880522899e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.327299784713496800e-02	3.186581264103891930e-04	2.588308354550443793e-03	2.198125221488639053e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.914837379225624928e-03	1.066540327993692309e-04	1.864519663590649256e-03	2.776092707401612517e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.871670330287621746e-03	7.966453160259728470e-05	9.783535518340699243e-04	3.345594183279721173e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.944902080050728743e-03	7.439702856201475898e-04	7.656537212821443996e-04	2.455856509425305076e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	9.058647374705722580e-03	6.656097260052687642e-04	2.028143140793749535e-03	1.795547353453619439e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.759013911125545976e-03	4.523016604065303566e-04	2.028800952522207685e-03	4.075368349894525032e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.405609954673458064e-03	5.049766908123556408e-04	1.746264788315659037e-03	7.859516053538071314e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.112161891190428381e-03	5.846412224149529933e-04	1.549498401801270922e-03	2.980773831347442639e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.720078608194233402e-02	3.983226580129864912e-04	5.087872093609640232e-04	4.921824082784300239e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.860691721284968292e-02	6.373162528207782776e-04	1.556372365610155092e-03	3.450188610769963984e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.541863823484961319e-03	8.236348172227449423e-04	1.404024119014111961e-03	4.583769125880318880e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	9.200559604979828901e-03	1.038246854809201768e-03	2.033399676108706318e-03	2.611571353787279018e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.194926270659004384e-02	6.912952552143220887e-04	1.713092635685829323e-03	2.277532655021722707e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.453099842228749730e-03	1.009953381624711499e-03	2.597400097612983811e-03	3.179602976720478924e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.567687717451104586e-03	1.223261447223449689e-03	1.307914433526334921e-03	4.478960732050786021e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	3.971448573128161068e-03	7.439702856201475898e-04	2.598084975699404154e-03	4.006262682216610478e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	8.869103240810008795e-03	1.462255042031241747e-03	1.612516243076967445e-03	2.955113894819394460e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.884225740433648206e-05
0.000000000000000000e+00	7.446113660157674050e-03	9.302888500221141461e-04	2.369589874813049328e-03	1.693066541500949131e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
0.000000000000000000e+00	1.138948986295422808e-02	1.543223545621557734e-03	2.169494588196065749e-03	3.150192521117219698e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.047645182636475326e-05
0.000000000000000000e+00	5.560611395725935553e-03	1.275936477629274974e-03	1.692456932807727280e-03	2.680329710700177052e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.264906988283597698e-06	1.660537727499999928e-04
0.000000000000000000e+00	1.154891640607734297e-02	1.437873484809906732e-03	1.569179888199301841e-03	8.859135300009287782e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.264906988283597698e-06	1.788867376815222391e-04
0.000000000000000000e+00	7.869698648114082859e-03	1.594594604039664600e-03	2.077329208853852770e-03	2.527178604735423779e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.406124360688530868e-06	2.355211987305645129e-04
0.000000000000000000e+00	1.090717664935259013e-02	1.170586416817624405e-03	2.021993244900547465e-03	3.496477411346569225e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.794720964850793517e-06	2.467003067084689856e-04
0.000000000000000000e+00	7.739762832404029243e-03	7.182847564110942653e-04	1.864281096682427006e-03	2.563746061859352703e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.309820826197493361e-05	4.700762638574892873e-04
0.000000000000000000e+00	6.100457185012995477e-03	7.722637588046379680e-04	1.671034237662213972e-03	1.683040892781334334e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.831403613818991312e-05	1.999183190279957452e-04
0.000000000000000000e+00	5.570617497261190487e-03	6.912952552143223055e-04	1.875935196752994989e-03	2.766933179410864703e-03	2.264906988283598121e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.615289318749999582e-06	3.846628529456384599e-05	5.168262331527742831e-04
0.000000000000000000e+00	6.307765727945606471e-03	1.196271946026677838e-03	2.099478926474012633e-03	2.754673099475350283e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.615289318749999582e-06	1.129503634845642192e-04	4.367647526849598454e-04
0.000000000000000000e+00	6.832426874721462748e-03	1.062628412030536783e-03	1.516128267422397211e-03	1.539264987682602628e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.264906988283598121e-06	2.615289318749999582e-06	1.258601699172361425e-04	7.098161408946779185e-04
0.000000000000000000e+00	4.847885643737882139e-03	6.643057540175503458e-04	2.449336594533524283e-03	2.698813606085273108e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.264906988283598121e-06	2.264906988283598121e-06	9.785516598051925680e-06	7.616761424340265992e-05	7.080868847016328314e-04
0.000000000000000000e+00	5.278467930411814661e-03	1.221957475235731488e-03	1.890813495813008574e-03	9.778530552778147596e-04	2.615289318749999582e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.723333781707886129e-05	8.472167374732675945e-05	9.786249555578795545e-04
0.000000000000000000e+00	1.088901345882245866e-02	1.169282444829905987e-03	3.852012728292291636e-03	1.918024589563184241e-03	2.698950119677192590e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.264906988283598121e-06	2.264906988283598121e-06	6.244584462102760751e-05	1.147402340028634484e-04	9.733065747443617579e-04
0.000000000000000000e+00	1.497632065196042965e-02	6.373162528207782776e-04	3.328733219541823909e-03	3.552001962242829197e-03	6.406124360688530868e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.336966694258966594e-06	5.361334903762045116e-05	1.939788582692211067e-04	1.411142475025532360e-03
0.000000000000000000e+00	1.125021421811655403e-02	8.274852124062495812e-04	3.900207791362559837e-03	1.433961568846750826e-03	2.264906988283598121e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.132453494141798891e-05	2.782652424869781557e-05	1.444278300507450478e-04	1.149685059400533220e-04	1.059378640533113671e-03
0.000000000000000000e+00	7.332139176078861231e-03	4.253121592097583968e-04	2.611574515495786435e-03	2.428570774217206959e-03	4.336966694258966594e-06	2.264906988283598121e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.264906988283598121e-06	3.127880710763962751e-05	2.554102558823786971e-05	1.882611583729686621e-04	2.990560146874894425e-05	1.675171414436628717e-03
0.000000000000000000e+00	5.205206450609061765e-03	9.619536614716528260e-04	2.768487299382246455e-03	1.720950573921837309e-03	3.008525459890678733e-05	2.615289318749999582e-06	0.000000000000000000e+00	2.264906988283598121e-06	0.000000000000000000e+00	4.529813976567196243e-06	0.000000000000000000e+00	6.794720964850795211e-06	4.036069277044430892e-05	1.237362955578146548e-04	3.676387260848540178e-04	8.849240958382411379e-04
